test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
WalletPerformance,PAM-Wallet Benchmark,add_funds_scenario,00:00:24,global information,20452,9294,11158,387.2,3.7,2332.77,11117.57,8.55,6758.4,8372.22,9822.21,3561.44,0,0,0,0,464.9,1855.14,10587.14,12422.97,10084.35,11157.5,12165.12,12328.96,764.14,0,0,0,0
